,run_id,model,target_col,window,param_grid,period,training_range,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_json,error,MAE,MAPE,RMSE,R2,Bias
24,prophet_Consumption_6_20250709180239,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,61,6,True,['Oil_Price'],True,1/1/2019 0:00,8/1/2024 0:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4582906.64446961, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4186175.5561423684, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4109839.6428659973, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4813049.54733426, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4858182.011252875, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4855887.982016447, 'Consumption': 3688159.0}]",,780932.6793,19.03%,964381.8713,-0.541566721,204910.564
25,prophet_Consumption_6_20250709180250,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,61,6,True,['Sales'],True,1/1/2019 0:00,8/1/2024 0:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4389401.312602472, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4138045.1939397072, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4264296.974120172, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4658346.523300513, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4750474.543383032, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4669804.811267968, 'Consumption': 3688159.0}]",,707904.9497,17.10%,856462.5212,-0.215852737,115631.8931
26,prophet_Consumption_6_20250709180300,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,61,6,False,,True,1/1/2019 0:00,8/1/2024 0:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4582872.766412509, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4186140.4355293857, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4109803.251866034, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4813011.657388923, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4858142.512254786, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4855846.815418954, 'Consumption': 3688159.0}]",,780920.6518,19.03%,964373.0742,-0.541538597,204873.2398
27,prophet_Consumption_6_20250709180310,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,61,6,False,,True,1/1/2019 0:00,8/1/2024 0:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 10.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4582872.766412509, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4186140.4355293857, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4109803.251866034, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4813011.657388923, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4858142.512254786, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4855846.815418954, 'Consumption': 3688159.0}]",,780920.6518,19.03%,964373.0742,-0.541538597,204873.2398
28,ma_Sales_6_20250709180322,ma,Sales,4,,,,6,False,,True,1/1/2022 0:00,5/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 3982548.789999999}, {'Month': Timestamp('2025-04-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 3142322.3999999985}, {'Month': Timestamp('2025-05-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 4441144.319999999}]",,777868.795,30.78%,949955.9783,-0.001365222,-35075.90417
29,ma_Sales_6_20250709180322,ma,Sales,6,,,,6,False,,True,1/1/2022 0:00,5/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3345960.856666667, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3345960.856666667, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3345960.856666667, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3345960.856666667, 'Sales': 3982548.789999999}, {'Month': Timestamp('2025-04-01 00:00:00'), 'forecast': 3345960.856666667, 'Sales': 3142322.3999999985}, {'Month': Timestamp('2025-05-01 00:00:00'), 'forecast': 3345960.856666667, 'Sales': 4441144.319999999}]",,777868.795,30.45%,952005.86,-0.005691517,-71617.845
30,ma_Sales_6_20250709180322,ma,Sales,8,,,,6,False,,True,1/1/2022 0:00,5/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3525159.3862499995, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3525159.3862499995, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3525159.3862499995, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3525159.3862499995, 'Sales': 3982548.789999999}, {'Month': Timestamp('2025-04-01 00:00:00'), 'forecast': 3525159.3862499995, 'Sales': 3142322.3999999985}, {'Month': Timestamp('2025-05-01 00:00:00'), 'forecast': 3525159.3862499995, 'Sales': 4441144.319999999}]",,777868.795,32.08%,955384.5537,-0.012842635,107580.6846
31,ma_Sales_6_20250709180322,ma,Sales,10,,,,6,False,,True,1/1/2022 0:00,5/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 3982548.789999999}, {'Month': Timestamp('2025-04-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 3142322.3999999985}, {'Month': Timestamp('2025-05-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 4441144.319999999}]",,777868.795,31.59%,950818.6769,-0.003184819,53573.45033
32,ma_Sales_6_20250709180322,ma,Sales,4,,,,6,False,,True,1/1/2022 0:00,3/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 3982548.789999999}]",,771476.7508,34.02%,945398.7292,-0.25643415,427103.4492
33,ma_Sales_6_20250709180322,ma,Sales,6,,,,6,False,,True,1/1/2022 0:00,3/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3724944.4133333326, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3724944.4133333326, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3724944.4133333326, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3724944.4133333326, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3724944.4133333326, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3724944.4133333326, 'Sales': 3982548.789999999}]",,827778.5111,37.22%,1032757.381,-0.499361374,596008.73
34,ma_Sales_6_20250709180322,ma,Sales,8,,,,6,False,,True,1/1/2022 0:00,3/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3607489.1137499996, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3607489.1137499996, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3607489.1137499996, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3607489.1137499996, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3607489.1137499996, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3607489.1137499996, 'Sales': 3982548.789999999}]",,788626.7446,35.00%,969729.2337,-0.321936762,478553.4304
35,ma_Sales_6_20250709180322,ma,Sales,10,,,,6,False,,True,1/1/2022 0:00,3/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 3982548.789999999}]",,782657.618,34.66%,961018.3062,-0.298293924,460646.0507
36,ma_Sales_6_20250709180322,ma,Sales,4,,,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 1584992.3099999998}]",,913368.3083,38.43%,1060640.16,-0.22538075,454873.8283
37,ma_Sales_6_20250709180322,ma,Sales,6,,,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3530251.721666666, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3530251.721666666, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3530251.721666666, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3530251.721666666, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3530251.721666666, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3530251.721666666, 'Sales': 1584992.3099999998}]",,867513.5572,35.74%,1009322.9,-0.109673392,317309.575
38,ma_Sales_6_20250709180322,ma,Sales,8,,,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3527176.8449999993, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3527176.8449999993, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3527176.8449999993, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3527176.8449999993, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3527176.8449999993, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3527176.8449999993, 'Sales': 1584992.3099999998}]",,866488.5983,35.68%,1008360.449,-0.107558119,314234.6983
39,ma_Sales_6_20250709180322,ma,Sales,10,,,,6,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 1584992.3099999998}]",,838699.6043,34.05%,985569.5062,-0.058057901,230867.7163
40,ma_Sales_6_20250709180322,ma,Sales,4,,,,6,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 2906970.83}]",,609487.21,18.73%,664933.0201,-0.284604634,312978.2383
41,ma_Sales_6_20250709180322,ma,Sales,6,,,,6,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3611943.4683333323, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3611943.4683333323, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3611943.4683333323, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3611943.4683333323, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3611943.4683333323, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3611943.4683333323, 'Sales': 2906970.83}]",,578156.7922,17.63%,644148.5024,-0.205551275,265982.6117
42,ma_Sales_6_20250709180322,ma,Sales,8,,,,6,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3486543.0849999995, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3486543.0849999995, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3486543.0849999995, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3486543.0849999995, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3486543.0849999995, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3486543.0849999995, 'Sales': 2906970.83}]",,530816.5817,15.71%,603277.6363,-0.0574215,140582.2283
43,ma_Sales_6_20250709180322,ma,Sales,10,,,,6,False,,True,1/1/2022 0:00,11/1/2024 0:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 2906970.83}]",,793500.276,25.17%,831323.6409,-1.007954862,588997.8373
44,ma_Consumption_6_20250709180322,ma,Consumption,4,,,,6,False,,True,1/1/2019 0:00,2/1/2025 0:00,,"[{'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4445251.25, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4445251.25, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4445251.25, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4445251.25, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4445251.25, 'Consumption': 4815265.0}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 4445251.25, 'Consumption': 4769272.0}]",,552114.5833,14.25%,604687.1165,-0.391596382,320769.75
45,ma_Consumption_6_20250709180322,ma,Consumption,6,,,,6,False,,True,1/1/2019 0:00,2/1/2025 0:00,,"[{'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4362763.0, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4362763.0, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4362763.0, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4362763.0, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4362763.0, 'Consumption': 4815265.0}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 4362763.0, 'Consumption': 4769272.0}]",,524618.5,13.36%,565271.0408,-0.216088926,238281.5
46,ma_Consumption_6_20250709180322,ma,Consumption,8,,,,6,False,,True,1/1/2019 0:00,2/1/2025 0:00,,"[{'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4279650.125, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4279650.125, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4279650.125, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4279650.125, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4279650.125, 'Consumption': 4815265.0}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 4279650.125, 'Consumption': 4769272.0}]",,496914.2083,12.47%,535565.6622,-0.091634641,155168.625
47,ma_Consumption_6_20250709180322,ma,Consumption,10,,,,6,False,,True,1/1/2019 0:00,2/1/2025 0:00,,"[{'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4329365.8, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4329365.8, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4329365.8, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4329365.8, 'Consumption': 3500839.0}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4329365.8, 'Consumption': 4815265.0}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 4329365.8, 'Consumption': 4769272.0}]",,513486.1,13.01%,552024.3226,-0.15976043,204884.3
48,ma_Consumption_6_20250709180322,ma,Consumption,4,,,,6,False,,True,1/1/2019 0:00,12/1/2024 0:00,,"[{'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4332097.5, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4332097.5, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4332097.5, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4332097.5, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4332097.5, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4332097.5, 'Consumption': 3500839.0}]",,606318,15.42%,646877.2505,-0.352784376,330340.8333
49,ma_Consumption_6_20250709180322,ma,Consumption,6,,,,6,False,,True,1/1/2019 0:00,12/1/2024 0:00,,"[{'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4231502.166666667, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4231502.166666667, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4231502.166666667, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4231502.166666667, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4231502.166666667, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4231502.166666667, 'Consumption': 3500839.0}]",,539254.4444,13.51%,601754.1905,-0.170639217,229745.5
50,ma_Consumption_6_20250709180322,ma,Consumption,8,,,,6,False,,True,1/1/2019 0:00,12/1/2024 0:00,,"[{'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4305683.75, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4305683.75, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4305683.75, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4305683.75, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4305683.75, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4305683.75, 'Consumption': 3500839.0}]",,588708.8333,14.92%,633795.5372,-0.298623257,303927.0833
51,ma_Consumption_6_20250709180322,ma,Consumption,10,,,,6,False,,True,1/1/2019 0:00,12/1/2024 0:00,,"[{'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4271833.6, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4271833.6, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4271833.6, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4271833.6, 'Consumption': 3888397.0}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 4271833.6, 'Consumption': 3635857.0}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4271833.6, 'Consumption': 3500839.0}]",,566142.0667,14.28%,618277.1716,-0.235808692,270076.9333
52,ma_Consumption_6_20250709180322,ma,Consumption,4,,,,6,False,,True,1/1/2019 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4114049.0, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4114049.0, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4114049.0, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4114049.0, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4114049.0, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4114049.0, 'Consumption': 3888397.0}]",,643338.8333,14.16%,802447.5892,-0.057464512,-187061.1667
53,ma_Consumption_6_20250709180322,ma,Consumption,6,,,,6,False,,True,1/1/2019 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4252108.833333333, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4252108.833333333, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4252108.833333333, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4252108.833333333, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4252108.833333333, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4252108.833333333, 'Consumption': 3888397.0}]",,681622.1111,15.56%,781876.8343,-0.003943195,-49001.33333
54,ma_Consumption_6_20250709180322,ma,Consumption,8,,,,6,False,,True,1/1/2019 0:00,10/1/2024 0:00,,"[{'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4223189.875, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 4223189.875, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 4223189.875, 'Consumption': 5160029.0}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 4223189.875, 'Consumption': 3688159.0}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 4223189.875, 'Consumption': 4137259.0}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 4223189.875, 'Consumption': 3888397.0}]",,671982.4583,15.23%,784220.5208,-0.009970882,-77920.29167
