,run_id,model,target_col,window,param_grid,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_sample,forecast_path,plot_path,error,MAE,MAPE,RMSE,R2,Bias
183,ma_Weight Consumed_2_20250707155504,ma,Weight Consumed,10.0,,2,False,,True,2022-01-01 00:00:00,2024-11-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-10-01 00:00:00'), 1: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 4358248.669808353, 1: 4358248.669808353}, 'Weight Consumed': {0: 4113359.161250514, 1: 3613639.3564102566}}",,,,494749.410977968,0.1327951999647521,554262.5285011089,-3.9208248278793407,494749.410977968
184,ma_Weight Consumed_4_20250707155504,ma,Weight Consumed,4.0,,4,False,,True,2022-01-01 00:00:00,2024-11-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00'), 2: Timestamp('2024-10-01 00:00:00'), 3: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 4353559.091988506, 1: 4353559.091988506, 2: 4353559.091988506, 3: 4353559.091988506}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483, 2: 4113359.161250514, 3: 3613639.3564102566}}",,,,381419.73935243685,0.0995381061451795,440008.1079436593,-3.02291198957636,381419.73935243685
185,ma_Weight Consumed_4_20250707155504,ma,Weight Consumed,6.0,,4,False,,True,2022-01-01 00:00:00,2024-11-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00'), 2: Timestamp('2024-10-01 00:00:00'), 3: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 4324002.831786691, 1: 4324002.831786691, 2: 4324002.831786691, 3: 4324002.831786691}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483, 2: 4113359.161250514, 3: 3613639.3564102566}}",,,,351863.47915062227,0.0920733551953552,414649.2800529846,-2.5725721172006324,351863.47915062227
186,ma_Weight Consumed_4_20250707155504,ma,Weight Consumed,8.0,,4,False,,True,2022-01-01 00:00:00,2024-11-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00'), 2: Timestamp('2024-10-01 00:00:00'), 3: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 4427615.975650003, 1: 4427615.975650003, 2: 4427615.975650003, 3: 4427615.975650003}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483, 2: 4113359.161250514, 3: 3613639.3564102566}}",,,,455476.62301393424,0.11824196748888391,505554.2222162284,-4.3107353125222625,455476.62301393424
187,ma_Weight Consumed_4_20250707155504,ma,Weight Consumed,10.0,,4,False,,True,2022-01-01 00:00:00,2024-11-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00'), 2: Timestamp('2024-10-01 00:00:00'), 3: Timestamp('2024-11-01 00:00:00')}, 'forecast': {0: 4562949.2075194735, 1: 4562949.2075194735, 2: 4562949.2075194735, 3: 4562949.2075194735}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483, 2: 4113359.161250514, 3: 3613639.3564102566}}",,,,590809.8548834046,0.15242182868385323,630224.08880955,-7.252949185250975,590809.8548834046
188,ma_Weight Consumed_6_20250707155504,ma,Weight Consumed,4.0,,6,False,,True,2022-01-01 00:00:00,2024-11-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00'), 2: Timestamp('2024-08-01 00:00:00'), 3: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4435262.652557512, 1: 4435262.652557512, 2: 4435262.652557512, 3: 4435262.652557512}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691, 2: 3979700.644631757, 3: 4181858.2482517483}}",,,,599529.0611648427,0.1604138149301482,682545.5882660865,-0.6094333475220697,420008.6873851162
189,ma_Weight Consumed_6_20250707155504,ma,Weight Consumed,6.0,,6,False,,True,2022-01-01 00:00:00,2024-11-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00'), 2: Timestamp('2024-08-01 00:00:00'), 3: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4536326.904118323, 1: 4536326.904118323, 2: 4536326.904118323, 3: 4536326.904118323}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691, 2: 3979700.644631757, 3: 4181858.2482517483}}",,,,666905.22887205,0.17926011026847213,748984.7730656984,-0.9380083549694345,521072.93894592713
190,ma_Weight Consumed_6_20250707155504,ma,Weight Consumed,8.0,,6,False,,True,2022-01-01 00:00:00,2024-11-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00'), 2: Timestamp('2024-08-01 00:00:00'), 3: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4678315.71183808, 1: 4678315.71183808, 2: 4678315.71183808, 3: 4678315.71183808}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691, 2: 3979700.644631757, 3: 4181858.2482517483}}",,,,761564.4340185545,0.20573794950139712,853880.590289929,-1.5188595443743012,663061.7466656839
191,ma_Weight Consumed_6_20250707155504,ma,Weight Consumed,10.0,,6,False,,True,2022-01-01 00:00:00,2024-11-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00'), 2: Timestamp('2024-08-01 00:00:00'), 3: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4480083.25437889, 1: 4480083.25437889, 2: 4480083.25437889, 3: 4480083.25437889}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691, 2: 3979700.644631757, 3: 4181858.2482517483}}",,,,629409.4623790946,0.16877188700926357,711004.5363334501,-0.7464429813231022,464829.28920649405
192,ma_Weight Consumed_2_20250707155504,ma,Weight Consumed,4.0,,2,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4353559.091988506, 1: 4353559.091988506}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483}}",,,,272779.6455467532,0.06749992653786502,290904.89717424265,-7.282890011474926,272779.6455467532
193,ma_Weight Consumed_2_20250707155504,ma,Weight Consumed,6.0,,2,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4324002.831786691, 1: 4324002.831786691}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483}}",,,,243223.3853449386,0.06025268240323679,263390.4693681928,-5.790158971856955,243223.3853449386
194,ma_Weight Consumed_2_20250707155504,ma,Weight Consumed,8.0,,2,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4427615.975650003, 1: 4427615.975650003}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483}}",,,,346836.5292082506,0.08565879752086175,361265.14109248074,-11.774148063418592,346836.5292082506
195,ma_Weight Consumed_2_20250707155504,ma,Weight Consumed,10.0,,2,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-08-01 00:00:00'), 1: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4562949.2075194735, 1: 4562949.2075194735}, 'Weight Consumed': {0: 3979700.644631757, 1: 4181858.2482517483}}",,,,482169.7610777209,0.11884273094780073,492650.5888285234,-22.75515355773989,482169.7610777209
196,ma_Weight Consumed_4_20250707155504,ma,Weight Consumed,4.0,,4,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00'), 2: Timestamp('2024-08-01 00:00:00'), 3: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4435262.652557512, 1: 4435262.652557512, 2: 4435262.652557512, 3: 4435262.652557512}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691, 2: 3979700.644631757, 3: 4181858.2482517483}}",,,,613411.8948837008,0.16421439223267373,710021.8626706987,-0.3070389972236558,344131.334214111
197,ma_Weight Consumed_4_20250707155504,ma,Weight Consumed,6.0,,4,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00'), 2: Timestamp('2024-08-01 00:00:00'), 3: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4536326.904118323, 1: 4536326.904118323, 2: 4536326.904118323, 3: 4536326.904118323}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691, 2: 3979700.644631757, 3: 4181858.2482517483}}",,,,663944.0206641062,0.17934953431680842,764135.9694948669,-0.5138623534124418,445195.5857749219
198,ma_Weight Consumed_4_20250707155504,ma,Weight Consumed,8.0,,4,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00'), 2: Timestamp('2024-08-01 00:00:00'), 3: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4678315.71183808, 1: 4678315.71183808, 2: 4678315.71183808, 3: 4678315.71183808}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691, 2: 3979700.644631757, 3: 4181858.2482517483}}",,,,734938.4245239847,0.20061344065368286,854687.1838550629,-0.8939106485573209,587184.3934946788
199,ma_Weight Consumed_4_20250707155504,ma,Weight Consumed,10.0,,4,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00'), 2: Timestamp('2024-08-01 00:00:00'), 3: Timestamp('2024-09-01 00:00:00')}, 'forecast': {0: 4480083.25437889, 1: 4480083.25437889, 2: 4480083.25437889, 3: 4480083.25437889}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691, 2: 3979700.644631757, 3: 4181858.2482517483}}",,,,635822.1957943897,0.1709266190229231,732794.8408853185,-0.39222654067163965,388951.93603548885
200,ma_Weight Consumed_6_20250707155504,ma,Weight Consumed,4.0,,6,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00'), 2: Timestamp('2024-06-01 00:00:00'), 3: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4501672.859311502, 1: 4501672.859311502, 2: 4501672.859311502, 3: 4501672.859311502}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454, 2: 3229142.6065934068, 3: 4973823.773896691}}",,,,679996.8188526278,0.1703594175782824,747652.1896990127,-0.11386073515887873,239040.3158385811
201,ma_Weight Consumed_6_20250707155504,ma,Weight Consumed,6.0,,6,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00'), 2: Timestamp('2024-06-01 00:00:00'), 3: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4702542.617873453, 1: 4702542.617873453, 2: 4702542.617873453, 3: 4702542.617873453}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454, 2: 3229142.6065934068, 3: 4973823.773896691}}",,,,746953.4050399446,0.19283476050679874,833885.1226185779,-0.38561994773345565,439910.0744005313
202,ma_Weight Consumed_6_20250707155504,ma,Weight Consumed,8.0,,6,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00'), 2: Timestamp('2024-06-01 00:00:00'), 3: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4448695.319540621, 1: 4448695.319540621, 2: 4448695.319540621, 3: 4448695.319540621}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454, 2: 3229142.6065934068, 3: 4973823.773896691}}",,,,662337.6389290006,0.16443175389020928,732436.2639872077,-0.06898436458970947,186062.77606769945
203,ma_Weight Consumed_6_20250707155504,ma,Weight Consumed,10.0,,6,False,,True,2022-01-01 00:00:00,2024-09-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00'), 2: Timestamp('2024-06-01 00:00:00'), 3: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4630088.530920542, 1: 4630088.530920542, 2: 4630088.530920542, 3: 4630088.530920542}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454, 2: 3229142.6065934068, 3: 4973823.773896691}}",,,,722802.0427223076,0.18472786346815373,798039.7401612438,-0.26905578374380257,367455.98744762054
204,ma_Weight Consumed_2_20250707155504,ma,Weight Consumed,4.0,,2,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4435262.652557512, 1: 4435262.652557512}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691}}",,,,872340.5836516423,0.24089500905523512,934016.5005754902,-0.1464020191339861,333779.46231246274
205,ma_Weight Consumed_2_20250707155504,ma,Weight Consumed,6.0,,2,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4536326.904118323, 1: 4536326.904118323}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691}}",,,,872340.5836516423,0.24638417073562927,974713.8807777334,-0.24848160152624055,434843.7138732737
206,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,8.0,,2,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4678315.71183808, 1: 4678315.71183808}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691}}",,,,872340.5836516423,0.2540960917199862,1045807.7509050418,-0.4372474853623798,576832.5215930305
207,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,10.0,,2,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-06-01 00:00:00'), 1: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4480083.25437889, 1: 4480083.25437889}, 'Weight Consumed': {0: 3229142.6065934068, 1: 4973823.773896691}}",,,,872340.5836516423,0.24332937656115855,950955.3630154447,-0.18836022970153987,378600.0641338406
208,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,4.0,,4,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00'), 2: Timestamp('2024-06-01 00:00:00'), 3: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4501672.859311502, 1: 4501672.859311502, 2: 4501672.859311502, 3: 4501672.859311502}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454, 2: 3229142.6065934068, 3: 4973823.773896691}}",,,,809548.5218440668,0.2036302921154941,863013.0940816295,-0.0303487159600091,148113.76732299675
209,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,6.0,,4,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00'), 2: Timestamp('2024-06-01 00:00:00'), 3: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4702542.617873453, 1: 4702542.617873453, 2: 4702542.617873453, 3: 4702542.617873453}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454, 2: 3229142.6065934068, 3: 4973823.773896691}}",,,,809548.5218440668,0.21271650714965246,919044.8377662682,-0.16848425281435087,348983.5258849469
210,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,8.0,,4,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00'), 2: Timestamp('2024-06-01 00:00:00'), 3: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4448695.319540621, 1: 4448695.319540621, 2: 4448695.319540621, 3: 4448695.319540621}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454, 2: 3229142.6065934068, 3: 4973823.773896691}}",,,,809548.5218440668,0.2012338869931648,855514.3565590144,-0.012521066340671405,95136.2275521151
211,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,10.0,,4,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00'), 2: Timestamp('2024-06-01 00:00:00'), 3: Timestamp('2024-07-01 00:00:00')}, 'forecast': {0: 4630088.530920542, 1: 4630088.530920542, 2: 4630088.530920542, 3: 4630088.530920542}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454, 2: 3229142.6065934068, 3: 4973823.773896691}}",,,,809548.5218440668,0.20943909287449802,894048.3449354422,-0.10578697752787702,276529.43893203617
212,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,4.0,,6,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00'), 2: Timestamp('2024-04-01 00:00:00'), 3: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4921368.771118648, 1: 4921368.771118648, 2: 4921368.771118648, 3: 4921368.771118648}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892, 2: 3858878.533695471, 3: 5352391.453768454}}",,,,916104.6439980906,0.2579295212908527,1124961.9604430825,-0.39270240798377487,597365.9393319574
213,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,6.0,,6,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00'), 2: Timestamp('2024-04-01 00:00:00'), 3: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4509963.655593141, 1: 4509963.655593141, 2: 4509963.655593141, 3: 4509963.655593141}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892, 2: 3858878.533695471, 3: 5352391.453768454}}",,,,916104.6439980908,0.23636773036658057,971223.3393822275,-0.03805621346968624,185960.82380645
214,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,8.0,,6,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00'), 2: Timestamp('2024-04-01 00:00:00'), 3: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4721388.085804912, 1: 4721388.085804912, 2: 4721388.085804912, 3: 4721388.085804912}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892, 2: 3858878.533695471, 3: 5352391.453768454}}",,,,916104.6439980908,0.24744850984275832,1032767.3441202128,-0.17378254241399338,397385.2540182213
215,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,10.0,,6,False,,True,2022-01-01 00:00:00,2024-07-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00'), 2: Timestamp('2024-04-01 00:00:00'), 3: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4494237.558270969, 1: 4494237.558270969, 2: 4494237.558270969, 3: 4494237.558270969}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892, 2: 3858878.533695471, 3: 5352391.453768454}}",,,,916104.6439980908,0.2355435237397809,968335.2772006032,-0.03189179517799867,170234.72648427845
216,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,4.0,,2,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4501672.859311502, 1: 4501672.859311502}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454}}",,,,746756.4600364913,0.16275859885651806,753958.4444778701,-0.019381723697596165,-103962.13442045986
217,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,6.0,,2,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4702542.617873453, 1: 4702542.617873453}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454}}",,,,746756.4600364913,0.17002107249197237,753018.1260919156,-0.01684061377760071,96907.62414149032
218,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,8.0,,2,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4448695.319540621, 1: 4448695.319540621}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454}}",,,,746756.4600364913,0.1608431886493683,763069.6376750396,-0.04416797789495641,-156939.6741913415
219,ma_Weight Consumed_2_20250707155505,ma,Weight Consumed,10.0,,2,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-04-01 00:00:00'), 1: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4630088.530920542, 1: 4630088.530920542}, 'Weight Consumed': {0: 3858878.533695471, 1: 5352391.453768454}}",,,,746756.4600364913,0.1674014850536067,747156.7346194941,-0.0010723224546000942,24453.53718857956
220,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,4.0,,4,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00'), 2: Timestamp('2024-04-01 00:00:00'), 3: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4921368.771118648, 1: 4921368.771118648, 2: 4921368.771118648, 3: 4921368.771118648}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892, 2: 3858878.533695471, 3: 5352391.453768454}}",,,,937986.6741713149,0.25324569474391034,1087066.6441671604,-0.24994232786390436,486106.1185611364
221,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,6.0,,4,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00'), 2: Timestamp('2024-04-01 00:00:00'), 3: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4509963.655593141, 1: 4509963.655593141, 2: 4509963.655593141, 3: 4509963.655593141}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892, 2: 3858878.533695471, 3: 5352391.453768454}}",,,,937986.6741713149,0.23207545143398378,975189.7098579371,-0.005902425332863448,74701.00303562905
222,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,8.0,,4,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00'), 2: Timestamp('2024-04-01 00:00:00'), 3: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4721388.085804912, 1: 4721388.085804912, 2: 4721388.085804912, 3: 4721388.085804912}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892, 2: 3858878.533695471, 3: 5352391.453768454}}",,,,937986.6741713149,0.24295501141108444,1013549.4531147904,-0.086594550436069,286125.43324740033
223,ma_Weight Consumed_4_20250707155505,ma,Weight Consumed,10.0,,4,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 10},"{'Month': {0: Timestamp('2024-02-01 00:00:00'), 1: Timestamp('2024-03-01 00:00:00'), 2: Timestamp('2024-04-01 00:00:00'), 3: Timestamp('2024-05-01 00:00:00')}, 'forecast': {0: 4494237.558270969, 1: 4494237.558270969, 2: 4494237.558270969, 3: 4494237.558270969}, 'Weight Consumed': {0: 3135673.423076923, 1: 5394107.1996892, 2: 3858878.533695471, 3: 5352391.453768454}}",,,,937986.6741713149,0.2312662118449216,974111.2718073791,-0.003678850553336721,58974.9057134575
224,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,4.0,,6,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 4},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4395717.77976974, 1: 4395717.77976974, 2: 4395717.77976974, 3: 4395717.77976974}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316, 2: 3135673.423076923, 3: 5394107.1996892}}",,,,777389.2190400014,0.18084662441686497,860143.2793996063,-0.027456738747989817,-140609.12434858168
225,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,6.0,,6,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 6},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4715698.978659903, 1: 4715698.978659903, 2: 4715698.978659903, 3: 4715698.978659903}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316, 2: 3135673.423076923, 3: 5394107.1996892}}",,,,777389.2190400014,0.1940111455702632,867323.3978001429,-0.04468189731560357,179372.07454158095
226,ma_Weight Consumed_6_20250707155505,ma,Weight Consumed,8.0,,6,False,,True,2022-01-01 00:00:00,2024-05-01 00:00:00,{'window': 8},"{'Month': {0: Timestamp('2023-12-01 00:00:00'), 1: Timestamp('2024-01-01 00:00:00'), 2: Timestamp('2024-02-01 00:00:00'), 3: Timestamp('2024-03-01 00:00:00')}, 'forecast': {0: 4433183.096028727, 1: 4433183.096028727, 2: 4433183.096028727, 3: 4433183.096028727}, 'Weight Consumed': {0: 4282261.098462567, 1: 5194649.716017316, 2: 3135673.423076923, 3: 5394107.1996892}}",,,,777389.2190400014,0.18238800544212794,854818.2148231621,-0.014774346060216104,-103143.80808959522
