,run_id,model,target_col,window,param_grid,period,training_range,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_json,error,MAE,MAPE,RMSE,R2,Bias
53,prophet_Consumption_12_20250710230815,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,54.0,12,True,['Oil_Price_Lag3'],True,2019-01-01 00:00:00,2024-07-01 00:00:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 3634113.9528870415, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 2595935.6777074444, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 3549134.7529550125, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3076990.9998931913, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3233259.6567593464, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4582566.300915867, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3639089.0601390763, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3861016.2357818033, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3315799.408794428, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3188706.3584475825, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3699486.63913584, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3722067.650451324, 'Consumption': 5160029.0}]",,945321.3920568228,0.2062153675542675,1167014.375351496,-1.4678259193898793,-814381.608844337
54,prophet_Consumption_12_20250710230826,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,54.0,12,True,['Sales'],True,2019-01-01 00:00:00,2024-07-01 00:00:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 4620637.498796091, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 3839589.0472339555, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 3045827.193253378, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3218691.5346159306, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3526360.1226648437, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4031165.8226648434, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3043203.529564069, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3093308.893058237, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 2875180.63380301, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3235920.551161981, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 2839458.848112257, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 2969719.82101472, 'Consumption': 5160029.0}]",,1078022.299676398,0.2291349039624535,1324897.4373274085,-2.180728717185708,-960973.5420047237
55,prophet_Consumption_12_20250710230836,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,54.0,12,False,,True,2019-01-01 00:00:00,2024-07-01 00:00:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 3634113.9528869414, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 2595935.677707343, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 3549134.752954909, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3076990.9998930856, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 3233259.6567592397, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4582566.300915759, 'Consumption': 4904444.0}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 3639089.0601389664, 'Consumption': 3156179.0}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3861016.235781692, 'Consumption': 4484904.0}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3315799.408794314, 'Consumption': 3910669.0}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3188706.358447468, 'Consumption': 5536059.0}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3699486.6391357235, 'Consumption': 3396758.0}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3722067.6504512047, 'Consumption': 5160029.0}]",,945321.3920568945,0.20621536755428196,1167014.3753515724,-1.4678259193902021,-814381.608844446
56,prophet_Consumption_12_20250710230847,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,48.0,12,True,"['Oil_Price_Lag3', 'Sales']",True,2019-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 10.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-02-01 00:00:00'), 'forecast': 3669604.294019351, 'Consumption': 2629266.0}, {'Month': Timestamp('2023-03-01 00:00:00'), 'forecast': 4213786.87277283, 'Consumption': 3110996.0}, {'Month': Timestamp('2023-04-01 00:00:00'), 'forecast': 3417562.2792700436, 'Consumption': 3164631.0}, {'Month': Timestamp('2023-05-01 00:00:00'), 'forecast': 3797794.5151946447, 'Consumption': 2988122.0}, {'Month': Timestamp('2023-06-01 00:00:00'), 'forecast': 3460626.638181748, 'Consumption': 4947389.0}, {'Month': Timestamp('2023-07-01 00:00:00'), 'forecast': 3646090.1432736097, 'Consumption': 6923841.0}, {'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 4286135.689207677, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 3381380.323816294, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 2575160.33676585, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4492608.523430699, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 2500972.6728292336, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 3735092.159453586, 'Consumption': 4904444.0}]",,1151046.1543927938,0.26703297322046404,1400730.657569178,-0.4396771117378473,-567798.2126487029
57,prophet_Consumption_12_20250710230857,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,48.0,12,True,['Oil_Price_Lag3'],True,2019-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 15.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-02-01 00:00:00'), 'forecast': 3790486.5227090074, 'Consumption': 2629266.0}, {'Month': Timestamp('2023-03-01 00:00:00'), 'forecast': 3930071.3554324512, 'Consumption': 3110996.0}, {'Month': Timestamp('2023-04-01 00:00:00'), 'forecast': 3333195.04714735, 'Consumption': 3164631.0}, {'Month': Timestamp('2023-05-01 00:00:00'), 'forecast': 3400077.648520549, 'Consumption': 2988122.0}, {'Month': Timestamp('2023-06-01 00:00:00'), 'forecast': 3211093.4317198973, 'Consumption': 4947389.0}, {'Month': Timestamp('2023-07-01 00:00:00'), 'forecast': 3192272.258651085, 'Consumption': 6923841.0}, {'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 3189614.721321173, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 2283147.6408693916, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 2926857.0647853334, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4393960.860741668, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 2248775.633966579, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4398155.415061196, 'Consumption': 4904444.0}]",,1234526.378891086,0.2839097109854724,1523702.9695102158,-0.703556178309555,-807723.7832561932
58,prophet_Consumption_12_20250710230908,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,48.0,12,True,['Sales'],True,2019-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 10.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-02-01 00:00:00'), 'forecast': 3669604.294020178, 'Consumption': 2629266.0}, {'Month': Timestamp('2023-03-01 00:00:00'), 'forecast': 4213786.87277368, 'Consumption': 3110996.0}, {'Month': Timestamp('2023-04-01 00:00:00'), 'forecast': 3417562.2792709204, 'Consumption': 3164631.0}, {'Month': Timestamp('2023-05-01 00:00:00'), 'forecast': 3797794.515195547, 'Consumption': 2988122.0}, {'Month': Timestamp('2023-06-01 00:00:00'), 'forecast': 3460626.6381826773, 'Consumption': 4947389.0}, {'Month': Timestamp('2023-07-01 00:00:00'), 'forecast': 3646090.1432745634, 'Consumption': 6923841.0}, {'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 4286135.689208658, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 3381380.323817301, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 2575160.336766883, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4492608.523431757, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 2500972.6728303176, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 3735092.159454697, 'Consumption': 4904444.0}]",,1151046.1543925656,0.2670329732204537,1400730.6575687397,-0.43967711173694646,-567798.212647735
59,prophet_Consumption_12_20250710230918,prophet,Consumption,,"{'changepoint_prior_scale': [0.01, 0.1, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10]}",365.25,48.0,12,False,,True,2019-01-01 00:00:00,2024-01-01 00:00:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 15.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-02-01 00:00:00'), 'forecast': 3790486.5223588306, 'Consumption': 2629266.0}, {'Month': Timestamp('2023-03-01 00:00:00'), 'forecast': 3930071.355063503, 'Consumption': 3110996.0}, {'Month': Timestamp('2023-04-01 00:00:00'), 'forecast': 3333195.0467576184, 'Consumption': 3164631.0}, {'Month': Timestamp('2023-05-01 00:00:00'), 'forecast': 3400077.648110704, 'Consumption': 2988122.0}, {'Month': Timestamp('2023-06-01 00:00:00'), 'forecast': 3211093.431289269, 'Consumption': 4947389.0}, {'Month': Timestamp('2023-07-01 00:00:00'), 'forecast': 3192272.2582003437, 'Consumption': 6923841.0}, {'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 3189614.7208496486, 'Consumption': 3992381.0}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': 2283147.6403770833, 'Consumption': 3765553.0}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 2926857.0642729127, 'Consumption': 4507313.0}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4393960.860208464, 'Consumption': 5289268.0}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 2248775.6334132617, 'Consumption': 3767189.0}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4398155.414487096, 'Consumption': 4904444.0}]",,1234526.3790993814,0.28390971101608314,1523702.9697843667,-0.703556178922577,-807723.7837176054
60,ma_Sales_6_20250710230928,ma,Sales,4.0,,,,6,False,,True,2022-02-01 00:00:00,2025-05-01 00:00:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 3982548.789999999}, {'Month': Timestamp('2025-04-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 3142322.3999999985}, {'Month': Timestamp('2025-05-01 00:00:00'), 'forecast': 3382502.7974999994, 'Sales': 4441144.319999999}]",,777868.795,0.30778572621360406,949955.9783467377,-0.001365222047523762,-35075.90416666636
61,ma_Sales_6_20250710230928,ma,Sales,10.0,,,,6,False,,True,2022-02-01 00:00:00,2025-05-01 00:00:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 3982548.789999999}, {'Month': Timestamp('2025-04-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 3142322.3999999985}, {'Month': Timestamp('2025-05-01 00:00:00'), 'forecast': 3471152.152, 'Sales': 4441144.319999999}]",,777868.795,0.3158522401491775,950818.6768907186,-0.003184819169042008,53573.450333334
62,ma_Sales_6_20250710230928,ma,Sales,4.0,,,,6,False,,True,2022-02-01 00:00:00,2025-03-01 00:00:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3556039.1324999994, 'Sales': 3982548.789999999}]",,771476.750833333,0.3402357134454949,945398.7292284032,-0.25643415013786686,427103.44916666654
63,ma_Sales_6_20250710230928,ma,Sales,10.0,,,,6,False,,True,2022-02-01 00:00:00,2025-03-01 00:00:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3589581.7339999997, 'Sales': 3982548.789999999}]",,782657.6179999998,0.346589203178594,961018.3062415688,-0.2982939244600713,460646.0506666669
64,ma_Sales_6_20250710230928,ma,Sales,4.0,,,,6,False,,True,2022-02-01 00:00:00,2025-01-01 00:00:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3667815.9749999996, 'Sales': 1584992.3099999998}]",,913368.308333333,0.38429213896307163,1060640.159923093,-0.22538074958406207,454873.8283333334
65,ma_Sales_6_20250710230928,ma,Sales,10.0,,,,6,False,,True,2022-02-01 00:00:00,2025-01-01 00:00:00,,"[{'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3443809.8629999994, 'Sales': 1584992.3099999998}]",,838699.6043333329,0.34046428799754397,985569.5062165986,-0.058057901365275555,230867.7163333332
66,ma_Sales_6_20250710230928,ma,Sales,4.0,,,,6,False,,True,2022-02-01 00:00:00,2024-11-01 00:00:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 2906970.83}]",,609487.2099999994,0.18727767986453478,664933.0200567344,-0.2846046341740591,312978.2383333329
67,ma_Sales_6_20250710230928,ma,Sales,10.0,,,,6,False,,True,2022-02-01 00:00:00,2024-11-01 00:00:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 2906970.83}]",,793500.2759999993,0.25169672865929454,831323.6408733221,-1.0079548624801258,588997.8373333329
68,ma_Sales_6_20250710230928,ma,Sales,4.0,,,,6,False,,True,2022-02-01 00:00:00,2024-05-01 00:00:00,,"[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 2802873.389999999}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 3269342.57}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 3449214.33}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4419481.5325, 'Sales': 4676295.619999999}]",,893142.7600000002,0.27874770215077527,1030163.6241808485,-1.5939546667056699,807538.064166667
69,ma_Sales_6_20250710230928,ma,Sales,10.0,,,,6,False,,True,2022-02-01 00:00:00,2024-05-01 00:00:00,,"[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 2802873.389999999}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 3269342.57}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 3240903.859999999}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 3449214.33}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 4041174.707, 'Sales': 4676295.619999999}]",,704890.3206666667,0.21292827865962582,770297.8798845898,-0.45033178793228723,429231.2386666672
70,ma_Sales_12_20250710230928,ma,Sales,4.0,,,,12,False,,True,2022-02-01 00:00:00,2025-05-01 00:00:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 3982548.789999999}, {'Month': Timestamp('2025-04-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 3142322.3999999985}, {'Month': Timestamp('2025-05-01 00:00:00'), 'forecast': 3658939.0949999993, 'Sales': 4441144.319999999}]",,693678.0024999998,0.260108654437413,837131.0537709701,-0.12312030205273383,277169.3158333332
71,ma_Sales_12_20250710230928,ma,Sales,10.0,,,,12,False,,True,2022-02-01 00:00:00,2025-05-01 00:00:00,,"[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 3982548.789999999}, {'Month': Timestamp('2025-04-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 3142322.3999999985}, {'Month': Timestamp('2025-05-01 00:00:00'), 'forecast': 3934958.693999999, 'Sales': 4441144.319999999}]",,785684.5354999998,0.3048761718082492,964356.5456005664,-0.4904404817323369,553188.9148333332
72,ma_Sales_12_20250710230928,ma,Sales,4.0,,,,12,False,,True,2022-02-01 00:00:00,2025-03-01 00:00:00,,"[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 3449214.33}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 4676295.619999999}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 3595323.22}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 2950430.7299999995}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 3129936.57}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 4548466.009999999}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 2944637.78}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 1584992.3099999998}, {'Month': Timestamp('2025-02-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 3191815.009999999}, {'Month': Timestamp('2025-03-01 00:00:00'), 'forecast': 3386537.7149999994, 'Sales': 3982548.789999999}]",,642142.8433333331,0.22383970832682118,815650.4182405149,-0.0024596406684314065,-40402.33333333347
