,run_id,model,target_col,window,param_grid,horizon,use_regressors,regressor_cols,backtest,start_date,end_date,best_params,forecast_json,error,MAE,MAPE,RMSE,R2,Bias
15,prophet_Weight Consumed_2_20250707193704,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",2,True,"['Oil Price Lag3', 'Weight Sold']",True,1/1/2022 0:00,1/1/2025 0:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 15.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 2942600.065997708, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 1677583.9842941195, 'Weight Consumed': 4524790.166522367}]",,1960710.091,0.45,2151803.75,-70.77591701,-1960710.091
64,ma_Weight Sold_4_20250708031202,ma,Weight Sold,4,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3556039.1324999994, 'Weight Sold': 2944637.7799999993}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3556039.1324999994, 'Weight Sold': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3556039.1324999994, 'Weight Sold': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3556039.1324999994, 'Weight Sold': 1584992.3099999998}]",,959531.6812,0.46,1123399.177,-0.517966349,656226.5575
67,ma_Weight Sold_4_20250708031202,ma,Weight Sold,10,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3589581.7339999997, 'Weight Sold': 2944637.7799999993}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3589581.7339999997, 'Weight Sold': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3589581.7339999997, 'Weight Sold': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3589581.7339999997, 'Weight Sold': 1584992.3099999998}]",,976302.982,0.46,1143317.064,-0.572270667,689769.159
66,ma_Weight Sold_4_20250708031202,ma,Weight Sold,8,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3607489.1137499996, 'Weight Sold': 2944637.7799999993}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3607489.1137499996, 'Weight Sold': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3607489.1137499996, 'Weight Sold': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3607489.1137499996, 'Weight Sold': 1584992.3099999998}]",,985256.6719,0.47,1154209.036,-0.602370281,707676.5388
65,ma_Weight Sold_4_20250708031202,ma,Weight Sold,6,,4,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 3724944.4133333326, 'Weight Sold': 2944637.7799999993}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 3724944.4133333326, 'Weight Sold': 2906970.83}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3724944.4133333326, 'Weight Sold': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3724944.4133333326, 'Weight Sold': 1584992.3099999998}]",,1043984.322,0.50,1229729.632,-0.818918404,825131.8383
56,prophet_Weight Consumed_4_20250708024046,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",4,True,['Weight Sold'],True,1/1/2022 0:00,1/1/2024 0:00,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 20.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 2324177.3877218273, 'Weight Consumed': 4984193.156108597}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4845914.646408837, 'Weight Consumed': 5224371.113886114}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 2574350.3688683133, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': -449267.1940928702, 'Weight Consumed': 5194649.716017316}]",,2597574.969,0.52,3239971.849,-71.53374553,-2597574.969
37,prophet_Weight Consumed_4_20250707235804,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",4,True,['Oil Price Lag3'],True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 15.0, 'fourier_order': 5.0}","[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 5705186.4697558135, 'Weight Consumed': 3858878.533695471}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 6274398.3346060775, 'Weight Consumed': 5352391.453768454}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 6812294.600593737, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 7053771.646403899, 'Weight Consumed': 4973823.773896691}]",,2107853.671,0.54,2314309.349,-6.409557684,2107853.671
112,ma_Weight Sold_4_20250708031202,ma,Weight Sold,4,,4,False,,True,1/1/2022 0:00,1/1/2024 0:00,,"[{'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': 4935862.199999999, 'Weight Sold': 2516436.0999999996}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4935862.199999999, 'Weight Sold': 3704247.7699999996}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 4935862.199999999, 'Weight Sold': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 4935862.199999999, 'Weight Sold': 2802873.389999999}]",,1621715.125,0.56,1761683.12,-5.553506357,1621715.125
19,prophet_Weight Consumed_4_20250707203754,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",4,True,['Oil Price Lag3'],True,1/1/2022 0:00,1/1/2025 0:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 20.0}","[{'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 6390561.729018152, 'Weight Consumed': 4113359.161250514}, {'Month': Timestamp('2024-11-01 00:00:00'), 'forecast': 5862030.159788352, 'Weight Consumed': 3613639.3564102566}, {'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 8004336.425618335, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 4171084.5559164165, 'Weight Consumed': 4524790.166522367}]",,2216705.336,0.56,2562535.608,-61.57239895,2039852.53
46,prophet_Weight Consumed_4_20250708012244,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",4,True,['Oil Price Lag3'],True,1/1/2022 0:00,4/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 5.0, 'fourier_order': 15.0}","[{'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 2451216.92040467, 'Weight Consumed': 5194649.716017316}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 2276781.518893205, 'Weight Consumed': 3135673.423076923}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 1643675.6806250075, 'Weight Consumed': 5394107.1996892}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 6874380.222235947, 'Weight Consumed': 3858878.533695471}]",,2592064.477,0.57,2802815.808,-7.949948412,-1084313.633
61,ma_Weight Sold_2_20250708031202,ma,Weight Sold,6,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3345960.8566666655, 'Weight Sold': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3345960.8566666655, 'Weight Sold': 1584992.3099999998}]",,1288828.535,0.65,1372587.04,-0.134199633,472140.0117
60,ma_Weight Sold_2_20250708031202,ma,Weight Sold,4,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3382502.7974999994, 'Weight Sold': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3382502.7974999994, 'Weight Sold': 1584992.3099999998}]",,1288828.535,0.66,1385581.582,-0.155776655,508681.9525
50,prophet_Weight Consumed_6_20250708015403,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",6,True,['Weight Sold'],True,1/1/2022 0:00,4/1/2024 0:00,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 10.0, 'fourier_order': 15.0}","[{'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 4343488.131196935, 'Weight Consumed': 5224371.113886114}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 2698892.9527319614, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 792568.8300797082, 'Weight Consumed': 5194649.716017316}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 2491463.9000761397, 'Weight Consumed': 3135673.423076923}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 5610251.752439172, 'Weight Consumed': 5394107.1996892}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 13053079.018509239, 'Weight Consumed': 3858878.533695471}]",,2820147.762,0.67,4235885.83,-25.09746964,316633.9167
16,prophet_Weight Consumed_2_20250707195121,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",2,True,['Oil Price Lag3'],True,1/1/2022 0:00,1/1/2025 0:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 5.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 4528736.875932472, 'Weight Consumed': 4016814.0648351647}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': -963353.7681561164, 'Weight Consumed': 4524790.166522367}]",,3000033.373,0.67,3897549.795,-234.4814896,-2488110.562
63,ma_Weight Sold_2_20250708031202,ma,Weight Sold,10,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3471152.152, 'Weight Sold': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3471152.152, 'Weight Sold': 1584992.3099999998}]",,1288828.535,0.68,1420522.328,-0.214802964,597331.307
62,ma_Weight Sold_2_20250708031202,ma,Weight Sold,8,,2,False,,True,1/1/2022 0:00,1/1/2025 0:00,,"[{'Month': Timestamp('2024-12-01 00:00:00'), 'forecast': 3525159.3862499995, 'Weight Sold': 4162649.379999999}, {'Month': Timestamp('2025-01-01 00:00:00'), 'forecast': 3525159.3862499995, 'Weight Sold': 1584992.3099999998}]",,1288828.535,0.69,1444064.018,-0.255401397,651338.5413
43,prophet_Weight Consumed_2_20250708005451,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",2,True,['Oil Price Lag3'],True,1/1/2022 0:00,4/1/2024 0:00,"{'changepoint_prior_scale': 0.5, 'seasonality_prior_scale': 10.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 3806672.5547458343, 'Weight Consumed': 5394107.1996892}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 8115381.381488883, 'Weight Consumed': 3858878.533695471}]",,2921968.746,0.70,3212301.764,-16.51243441,1334534.101
53,prophet_Weight Consumed_2_20250708021709,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",2,True,['Weight Sold'],True,1/1/2022 0:00,1/1/2024 0:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 15.0, 'fourier_order': 15.0}","[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 1190355.8857527636, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 1366467.1359700356, 'Weight Consumed': 5194649.716017316}]",,3460043.896,0.73,3479573.229,-57.17712235,-3460043.896
52,prophet_Weight Consumed_2_20250708020920,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",2,True,['Oil Price Lag3'],True,1/1/2022 0:00,1/1/2024 0:00,"{'changepoint_prior_scale': 0.3, 'seasonality_prior_scale': 15.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': -17967.559566102456, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 2335219.1746298037, 'Weight Consumed': 5194649.716017316}]",,3579829.6,0.78,3651596.194,-63.07162896,-3579829.6
41,prophet_Weight Consumed_6_20250708003657,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",6,True,['Weight Sold'],True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 5.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 2347170.525165226, 'Weight Consumed': 3135673.423076923}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 5286804.480152983, 'Weight Consumed': 5394107.1996892}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 6095690.874980094, 'Weight Consumed': 3858878.533695471}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 6140016.084644616, 'Weight Consumed': 5352391.453768454}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 13327195.520823803, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 709240.936132432, 'Weight Consumed': 4973823.773896691}]",,3047146.39,0.83,4590102.979,-22.18608959,1327016.905
51,prophet_Weight Consumed_2_20250708020106,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",2,True,"['Oil Price Lag3', 'Weight Sold']",True,1/1/2022 0:00,1/1/2024 0:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 10.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': -474782.2760337745, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 2050334.4400757104, 'Weight Consumed': 5194649.716017316}]",,3950679.325,0.86,4032132.204,-77.12136093,-3950679.325
45,prophet_Weight Consumed_4_20250708011421,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",4,True,"['Oil Price Lag3', 'Weight Sold']",True,1/1/2022 0:00,4/1/2024 0:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 15.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 1840727.70970737, 'Weight Consumed': 5194649.716017316}, {'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4446189.858353098, 'Weight Consumed': 3135673.423076923}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 1277184.6481678435, 'Weight Consumed': 5394107.1996892}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 10234993.307758566, 'Weight Consumed': 3858878.533695471}]",,3789368.942,0.87,4200301.687,-19.09983003,53946.66288
39,prophet_Weight Consumed_6_20250708001832,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",6,True,"['Oil Price Lag3', 'Weight Sold']",True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 5.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 1794131.6750788814, 'Weight Consumed': 3135673.423076923}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': 5615479.403647398, 'Weight Consumed': 5394107.1996892}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 5265936.08045003, 'Weight Consumed': 3858878.533695471}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 5476443.299832481, 'Weight Consumed': 5352391.453768454}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 15174147.935618998, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': -192199.8780506542, 'Weight Consumed': 4973823.773896691}]",,3367508.721,0.93,5373001.836,-30.76995719,1198320.254
36,prophet_Weight Consumed_4_20250707234847,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",4,True,"['Oil Price Lag3', 'Weight Sold']",True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 10.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 6497129.738888252, 'Weight Consumed': 3858878.533695471}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 6386952.248341363, 'Weight Consumed': 5352391.453768454}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 13246161.101654604, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 761897.9645644827, 'Weight Consumed': 4973823.773896691}]",,4475439.076,1.21,5614972.485,-42.61588899,2369476.171
38,prophet_Weight Consumed_4_20250708000802,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",4,True,['Weight Sold'],True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': 6489176.05888325, 'Weight Consumed': 3858878.533695471}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 6365922.989280191, 'Weight Consumed': 5352391.453768454}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 13315834.572150595, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 676288.5095159328, 'Weight Consumed': 4973823.773896691}]",,4507014.073,1.21,5660297.594,-43.32288225,2358246.44
30,prophet_Weight Consumed_6_20250707224611,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",6,True,"['Oil Price Lag3', 'Weight Sold']",True,1/1/2022 0:00,10/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 5.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 7438486.480400195, 'Weight Consumed': 5352391.453768454}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 14340278.90972074, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 850474.8671180345, 'Weight Consumed': 4973823.773896691}, {'Month': Timestamp('2024-08-01 00:00:00'), 'forecast': 3501331.1057931613, 'Weight Consumed': 3979700.644631757}, {'Month': Timestamp('2024-09-01 00:00:00'), 'forecast': 13062437.130524628, 'Weight Consumed': 4181858.2482517483}, {'Month': Timestamp('2024-10-01 00:00:00'), 'forecast': 8577453.11180594, 'Weight Consumed': 4113359.161250514}]",,5190603.768,1.33,6374856.889,-84.27014833,3656697.619
40,prophet_Weight Consumed_6_20250708002720,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",6,True,['Oil Price Lag3'],True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 5.0, 'fourier_order': 20.0}","[{'Month': Timestamp('2024-02-01 00:00:00'), 'forecast': 4882840.656275181, 'Weight Consumed': 3135673.423076923}, {'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': -13701920.556608628, 'Weight Consumed': 5394107.1996892}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': -2493646.176229394, 'Weight Consumed': 3858878.533695471}, {'Month': Timestamp('2024-05-01 00:00:00'), 'forecast': 1633370.002483245, 'Weight Consumed': 5352391.453768454}, {'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 15021763.906439066, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 1501128.2108968096, 'Weight Consumed': 4973823.773896691}]",,7696676.336,1.80,9772598.526,-104.1000123,-3183413.491
12,prophet_Weight Sold_2_20250707191232,prophet,Weight Sold,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",2,True,['Oil Price Lag3'],True,1/1/2022 0:00,1/1/2024 0:00,"{'changepoint_prior_scale': 0.1, 'seasonality_prior_scale': 15.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 12943621.750482203, 'Weight Sold': 4233031.039999999}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': 7362021.482439751, 'Weight Sold': 2802873.389999999}]",,6634869.401,1.84,6951986.114,-93.51700603,6634869.401
42,prophet_Weight Consumed_2_20250708004527,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",2,True,"['Oil Price Lag3', 'Weight Sold']",True,1/1/2022 0:00,4/1/2024 0:00,"{'changepoint_prior_scale': 0.05, 'seasonality_prior_scale': 15.0, 'fourier_order': 15.0}","[{'Month': Timestamp('2024-03-01 00:00:00'), 'forecast': -7791469.367262441, 'Weight Consumed': 5394107.1996892}, {'Month': Timestamp('2024-04-01 00:00:00'), 'forecast': -3994076.4524468365, 'Weight Consumed': 3858878.533695471}]",,10519265.78,2.24,10851919.91,-198.8605182,-10519265.78
35,prophet_Weight Consumed_2_20250707233736,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",2,True,['Weight Sold'],True,1/1/2022 0:00,7/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 10.0}","[{'Month': Timestamp('2024-06-01 00:00:00'), 'forecast': 15516768.51049985, 'Weight Consumed': 3229142.6065934068}, {'Month': Timestamp('2024-07-01 00:00:00'), 'forecast': 1089321.5663284939, 'Weight Consumed': 4973823.773896691}]",,8086064.056,2.29,9112494.383,-108.1195063,4201561.848
59,prophet_Weight Consumed_6_20250708030328,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",6,True,['Weight Sold'],True,1/1/2022 0:00,1/1/2024 0:00,"{'changepoint_prior_scale': 1.0, 'seasonality_prior_scale': 20.0, 'fourier_order': 20.0}","[{'Month': Timestamp('2023-08-01 00:00:00'), 'forecast': 4480959.452182163, 'Weight Consumed': 4301972.349084249}, {'Month': Timestamp('2023-09-01 00:00:00'), 'forecast': -3683951.375465926, 'Weight Consumed': 3072334.5}, {'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': -22356531.64573621, 'Weight Consumed': 4984193.156108597}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': 3244324.8624493703, 'Weight Consumed': 5224371.113886114}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': -2391372.0996136963, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': -19173574.40941283, 'Weight Consumed': 5194649.716017316}]",,11216316.89,2.39,15467508.84,-425.4655362,-11156654.52
55,prophet_Weight Consumed_4_20250708023310,prophet,Weight Consumed,,"{'changepoint_prior_scale': [0.01, 0.05, 0.1, 0.3, 0.5, 1], 'seasonality_prior_scale': [5, 10, 15, 20], 'fourier_order': [5, 10, 15, 20]}",4,True,['Oil Price Lag3'],True,1/1/2022 0:00,1/1/2024 0:00,"{'changepoint_prior_scale': 0.01, 'seasonality_prior_scale': 20.0, 'fourier_order': 20.0}","[{'Month': Timestamp('2023-10-01 00:00:00'), 'forecast': -10531238.82823085, 'Weight Consumed': 4984193.156108597}, {'Month': Timestamp('2023-11-01 00:00:00'), 'forecast': -24152414.192088597, 'Weight Consumed': 5224371.113886114}, {'Month': Timestamp('2023-12-01 00:00:00'), 'forecast': 1185789.768117547, 'Weight Consumed': 4282261.098462567}, {'Month': Timestamp('2024-01-01 00:00:00'), 'forecast': -41668.106738407165, 'Weight Consumed': 5194649.716017316}]",,13306251.61,2.62,16887356.98,-1969.520688,-13306251.61
